Veículo;SS;Tipo de tempo;Horário;Obs
300;2;PR;14:36:25;Ocorrência de excesso de velocidade (72.99km/h) em ZVC.
300;2;PR;14:36:26;Ocorrência de excesso de velocidade (75.91km/h) em ZVC.
300;2;PR;14:36:27;Ocorrência de excesso de velocidade (73.7km/h) em ZVC.
300;2;PR;14:36:28;Ocorrência de excesso de velocidade (72.99km/h) em ZVC.
300;2;PR;14:36:29;Ocorrência de excesso de velocidade (69.28km/h) em ZVC.
300;2;PR;14:36:30;Ocorrência de excesso de velocidade (67.47km/h) em ZVC.
300;2;PR;14:36:31;Ocorrência de excesso de velocidade (70.38km/h) em ZVC.
300;2;PR;14:36:32;Ocorrência de excesso de velocidade (71.49km/h) em ZVC.
300;2;PR;14:36:33;Ocorrência de excesso de velocidade (72.96km/h) em ZVC.
300;2;PR;14:36:34;Ocorrência de excesso de velocidade (73.33km/h) em ZVC.
300;2;PR;14:36:35;Ocorrência de excesso de velocidade (72.59km/h) em ZVC.
300;2;PR;14:36:36;Ocorrência de excesso de velocidade (72.23km/h) em ZVC.
300;2;PR;14:36:37;Ocorrência de excesso de velocidade (72.96km/h) em ZVC.
300;2;PR;14:36:38;Ocorrência de excesso de velocidade (73.33km/h) em ZVC.
300;2;PR;14:36:39;Ocorrência de excesso de velocidade (70.38km/h) em ZVC.
300;2;PR;14:36:40;Ocorrência de excesso de velocidade (71.17km/h) em ZVC.
300;2;PR;14:36:41;Ocorrência de excesso de velocidade (72.32km/h) em ZVC.
300;2;PR;14:36:42;Ocorrência de excesso de velocidade (76.69km/h) em ZVC.
300;2;PR;14:36:43;Ocorrência de excesso de velocidade (78.88km/h) em ZVC.
300;2;PR;14:36:44;Ocorrência de excesso de velocidade (80.34km/h) em ZVC.
300;2;PR;14:36:45;Ocorrência de excesso de velocidade (82.94km/h) em ZVC.
300;2;PR;14:36:46;Ocorrência de excesso de velocidade (85.14km/h) em ZVC.
300;2;PR;14:36:47;Ocorrência de excesso de velocidade (86.23km/h) em ZVC.
300;2;PR;14:36:48;Ocorrência de excesso de velocidade (87.7km/h) em ZVC.
300;2;PR;14:36:49;Ocorrência de excesso de velocidade (85.87km/h) em ZVC.
300;2;PR;14:36:50;Ocorrência de excesso de velocidade (81.48km/h) em ZVC.
300;2;PR;14:36:51;Ocorrência de excesso de velocidade (84.79km/h) em ZVC.
300;2;PR;14:36:52;Ocorrência de excesso de velocidade (83.65km/h) em ZVC.
300;2;PR;14:36:53;Ocorrência de excesso de velocidade (86.71km/h) em ZVC.
300;2;PR;14:36:54;Ocorrência de excesso de velocidade (79.61km/h) em ZVC.
300;2;PR;14:36:55;Ocorrência de excesso de velocidade (76.69km/h) em ZVC.
300;2;PR;14:36:56;Ocorrência de excesso de velocidade (74.07km/h) em ZVC.
300;2;PR;14:36:57;Ocorrência de excesso de velocidade (73.74km/h) em ZVC.
300;2;PR;14:36:58;Ocorrência de excesso de velocidade (75.55km/h) em ZVC.
300;2;PR;14:36:59;Ocorrência de excesso de velocidade (78.52km/h) em ZVC.
300;2;PR;14:37:00;Ocorrência de excesso de velocidade (77.75km/h) em ZVC.
300;2;PR;14:37:01;Ocorrência de excesso de velocidade (72.96km/h) em ZVC.
300;2;PR;14:37:02;Ocorrência de excesso de velocidade (70.38km/h) em ZVC.
300;2;PR;14:37:03;Ocorrência de excesso de velocidade (69.64km/h) em ZVC.
300;2;PR;14:37:04;Ocorrência de excesso de velocidade (71.86km/h) em ZVC.
300;2;PR;14:37:05;Ocorrência de excesso de velocidade (73.36km/h) em ZVC.
300;2;PR;14:37:37;Ocorrência de excesso de velocidade (70.11km/h) em ZVC.
300;2;PR;14:37:38;Ocorrência de excesso de velocidade (71.69km/h) em ZVC.
300;2;PR;14:37:39;Ocorrência de excesso de velocidade (74.22km/h) em ZVC.
300;2;PR;14:37:40;Ocorrência de excesso de velocidade (73.74km/h) em ZVC.
300;2;PR;14:37:41;Ocorrência de excesso de velocidade (74.85km/h) em ZVC.
300;2;PR;14:37:42;Ocorrência de excesso de velocidade (71.07km/h) em ZVC.
300;2;PR;14:37:43;Ocorrência de excesso de velocidade (68.06km/h) em ZVC.
300;2;PR;14:37:45;Ocorrência de excesso de velocidade (68.06km/h) em ZVC.
300;2;PR;14:37:51;Ocorrência de excesso de velocidade (68.53km/h) em ZVC.
300;2;PR;14:37:52;Ocorrência de excesso de velocidade (70.11km/h) em ZVC.
300;2;PR;14:37:53;Ocorrência de excesso de velocidade (72.16km/h) em ZVC.
300;2;PR;14:37:54;Ocorrência de excesso de velocidade (71.22km/h) em ZVC.
300;2;PR;14:37:55;Ocorrência de excesso de velocidade (72.16km/h) em ZVC.
300;2;PR;14:37:56;Ocorrência de excesso de velocidade (71.69km/h) em ZVC.
300;2;PR;14:37:57;Ocorrência de excesso de velocidade (70.76km/h) em ZVC.
300;2;PR;14:37:58;Ocorrência de excesso de velocidade (68.06km/h) em ZVC.
300;2;PR;14:38:27;Ocorrência de excesso de velocidade (68.44km/h) em ZVC.
300;2;PR;14:38:31;Ocorrência de excesso de velocidade (67.36km/h) em ZVC.
300;2;PR;14:38:32;Ocorrência de excesso de velocidade (69.97km/h) em ZVC.
300;2;PR;14:38:33;Ocorrência de excesso de velocidade (70.52km/h) em ZVC.
300;2;PR;14:38:34;Ocorrência de excesso de velocidade (70.44km/h) em ZVC.
300;2;PR;14:38:35;Ocorrência de excesso de velocidade (72.05km/h) em ZVC.
300;2;PR;14:38:36;Ocorrência de excesso de velocidade (69.97km/h) em ZVC.
300;2;PR;14:38:37;Ocorrência de excesso de velocidade (69.97km/h) em ZVC.
300;2;PR;14:38:38;Ocorrência de excesso de velocidade (69.43km/h) em ZVC.
300;2;PR;14:38:39;Ocorrência de excesso de velocidade (70.52km/h) em ZVC.
300;2;PR;14:38:40;Ocorrência de excesso de velocidade (67.9km/h) em ZVC.
300;2;PR;14:38:42;Ocorrência de excesso de velocidade (71.78km/h) em ZVC.
300;2;PR;14:38:43;Ocorrência de excesso de velocidade (69.97km/h) em ZVC.
300;2;PR;14:38:44;Ocorrência de excesso de velocidade (69.97km/h) em ZVC.
300;2;PR;14:38:45;Ocorrência de excesso de velocidade (70.52km/h) em ZVC.
300;2;PR;14:38:46;Ocorrência de excesso de velocidade (67.9km/h) em ZVC.
300;2;PR;14:38:47;Ocorrência de excesso de velocidade (67.9km/h) em ZVC.
300;2;PR;14:38:48;Ocorrência de excesso de velocidade (67.36km/h) em ZVC.
300;2;PR;14:38:49;Ocorrência de excesso de velocidade (69.39km/h) em ZVC.
300;2;PR;14:38:50;Ocorrência de excesso de velocidade (68.9km/h) em ZVC.
300;2;PR;14:38:53;Ocorrência de excesso de velocidade (68.44km/h) em ZVC.
300;2;PR;14:38:57;Ocorrência de excesso de velocidade (68.99km/h) em ZVC.
300;2;PR;14:38:58;Ocorrência de excesso de velocidade (72.05km/h) em ZVC.
300;2;PR;14:38:59;Ocorrência de excesso de velocidade (75.66km/h) em ZVC.
300;2;PR;14:39:00;Ocorrência de excesso de velocidade (81.35km/h) em ZVC.
300;2;PR;14:39:01;Ocorrência de excesso de velocidade (82.98km/h) em ZVC.
300;2;PR;14:39:02;Ocorrência de excesso de velocidade (82.56km/h) em ZVC.
300;2;PR;14:39:03;Ocorrência de excesso de velocidade (78.74km/h) em ZVC.
300;2;PR;14:39:04;Ocorrência de excesso de velocidade (79.81km/h) em ZVC.
300;2;PR;14:39:05;Ocorrência de excesso de velocidade (74.59km/h) em ZVC.
300;2;PR;14:39:06;Ocorrência de excesso de velocidade (69.43km/h) em ZVC.
300;2;PR;14:39:07;Ocorrência de excesso de velocidade (68.44km/h) em ZVC.
300;2;PR;14:39:39;Ocorrência de excesso de velocidade (67.36km/h) em ZVC.
300;2;PR;14:39:40;Ocorrência de excesso de velocidade (67.9km/h) em ZVC.
300;2;PR;14:39:42;Ocorrência de excesso de velocidade (67.36km/h) em ZVC.
300;2;PR;14:39:45;Ocorrência de excesso de velocidade (67.36km/h) em ZVC.
300;2;PR;14:39:46;Ocorrência de excesso de velocidade (68.57km/h) em ZVC.
300;2;PR;14:39:47;Ocorrência de excesso de velocidade (67.27km/h) em ZVC.
300;2;PR;14:39:48;Ocorrência de excesso de velocidade (74.25km/h) em ZVC.
300;2;PR;14:39:49;Ocorrência de excesso de velocidade (77.68km/h) em ZVC.
300;2;PR;14:39:50;Ocorrência de excesso de velocidade (78.24km/h) em ZVC.
300;2;PR;14:39:51;Ocorrência de excesso de velocidade (81.35km/h) em ZVC.
300;2;PR;14:39:52;Ocorrência de excesso de velocidade (82.89km/h) em ZVC.
300;2;PR;14:39:53;Ocorrência de excesso de velocidade (86.04km/h) em ZVC.
300;2;PR;14:39:54;Ocorrência de excesso de velocidade (88.05km/h) em ZVC.
300;2;PR;14:39:55;Ocorrência de excesso de velocidade (86.04km/h) em ZVC.
300;2;PR;14:39:56;Ocorrência de excesso de velocidade (82.89km/h) em ZVC.
300;2;PR;14:39:57;Ocorrência de excesso de velocidade (80.9km/h) em ZVC.
300;2;PR;14:39:58;Ocorrência de excesso de velocidade (78.28km/h) em ZVC.
300;2;PR;14:39:59;Ocorrência de excesso de velocidade (75.12km/h) em ZVC.
300;2;PR;14:40:00;Ocorrência de excesso de velocidade (73.59km/h) em ZVC.
300;2;PR;14:40:01;Ocorrência de excesso de velocidade (76.2km/h) em ZVC.
300;2;PR;14:40:02;Ocorrência de excesso de velocidade (77.74km/h) em ZVC.
300;2;PR;14:40:03;Ocorrência de excesso de velocidade (78.21km/h) em ZVC.
300;2;PR;14:40:04;Ocorrência de excesso de velocidade (77.74km/h) em ZVC.
300;2;PR;14:40:05;Ocorrência de excesso de velocidade (79.82km/h) em ZVC.
300;2;PR;14:40:06;Ocorrência de excesso de velocidade (81.83km/h) em ZVC.
300;2;PR;14:40:07;Ocorrência de excesso de velocidade (81.35km/h) em ZVC.
300;2;PR;14:40:08;Ocorrência de excesso de velocidade (75.22km/h) em ZVC.
300;2;PR;14:40:09;Ocorrência de excesso de velocidade (70.44km/h) em ZVC.
300;2;PR;14:40:10;Ocorrência de excesso de velocidade (73.59km/h) em ZVC.
300;2;PR;14:40:11;Ocorrência de excesso de velocidade (73.14km/h) em ZVC.
300;2;PR;14:40:12;Ocorrência de excesso de velocidade (76.2km/h) em ZVC.
300;2;PR;14:40:13;Ocorrência de excesso de velocidade (79.76km/h) em ZVC.
300;2;PR;14:40:14;Ocorrência de excesso de velocidade (82.44km/h) em ZVC.
300;2;PR;14:40:15;Ocorrência de excesso de velocidade (77.85km/h) em ZVC.
300;2;PR;14:40:16;Ocorrência de excesso de velocidade (71.06km/h) em ZVC.
300;2;PR;14:40:17;Ocorrência de excesso de velocidade (69.43km/h) em ZVC.
300;2;PR;14:40:18;Ocorrência de excesso de velocidade (73.69km/h) em ZVC.
300;2;PR;14:40:19;Ocorrência de excesso de velocidade (75.66km/h) em ZVC.
300;2;PR;14:40:20;Ocorrência de excesso de velocidade (75.13km/h) em ZVC.
300;2;PR;14:40:21;Ocorrência de excesso de velocidade (78.21km/h) em ZVC.
300;2;PR;14:40:22;Ocorrência de excesso de velocidade (80.36km/h) em ZVC.
300;2;PR;14:40:23;Ocorrência de excesso de velocidade (77.74km/h) em ZVC.
300;2;PR;14:40:24;Ocorrência de excesso de velocidade (68.44km/h) em ZVC.
300;2;PR;14:40:29;Ocorrência de excesso de velocidade (68.95km/h) em ZVC.
300;2;PR;14:40:30;Ocorrência de excesso de velocidade (74.17km/h) em ZVC.
300;2;PR;14:40:31;Ocorrência de excesso de velocidade (76.14km/h) em ZVC.
300;2;PR;14:40:32;Ocorrência de excesso de velocidade (70.89km/h) em ZVC.
300;2;PR;14:40:43;Ocorrência de excesso de velocidade (67.13km/h) em ZVC.
300;2;PR;14:40:44;Ocorrência de excesso de velocidade (70.3km/h) em ZVC.
300;2;PR;14:40:45;Ocorrência de excesso de velocidade (73.27km/h) em ZVC.
300;2;PR;14:40:46;Ocorrência de excesso de velocidade (73.93km/h) em ZVC.
300;2;PR;14:40:47;Ocorrência de excesso de velocidade (71.56km/h) em ZVC.
300;2;PR;14:40:48;Ocorrência de excesso de velocidade (72.17km/h) em ZVC.
300;2;PR;14:40:49;Ocorrência de excesso de velocidade (69.4km/h) em ZVC.
300;2;PR;14:40:50;Ocorrência de excesso de velocidade (70.76km/h) em ZVC.
300;2;PR;14:40:51;Ocorrência de excesso de velocidade (70.59km/h) em ZVC.
300;2;PR;14:40:52;Ocorrência de excesso de velocidade (68.26km/h) em ZVC.
300;2;PR;14:40:53;Ocorrência de excesso de velocidade (71.43km/h) em ZVC.
300;2;PR;14:40:54;Ocorrência de excesso de velocidade (74.22km/h) em ZVC.
300;2;PR;14:40:55;Ocorrência de excesso de velocidade (70.59km/h) em ZVC.
300;2;PR;14:40:56;Ocorrência de excesso de velocidade (71.07km/h) em ZVC.
300;2;PR;14:40:57;Ocorrência de excesso de velocidade (73.74km/h) em ZVC.
300;2;PR;14:40:58;Ocorrência de excesso de velocidade (72.16km/h) em ZVC.
300;2;PR;14:40:59;Ocorrência de excesso de velocidade (69.01km/h) em ZVC.
300;2;PR;14:41:01;Ocorrência de excesso de velocidade (67.59km/h) em ZVC.
300;2;PR;14:41:02;Ocorrência de excesso de velocidade (67.13km/h) em ZVC.
300;2;PR;14:41:04;Ocorrência de excesso de velocidade (68.06km/h) em ZVC.
300;2;PR;14:41:05;Ocorrência de excesso de velocidade (70.11km/h) em ZVC.
300;2;PR;14:41:06;Ocorrência de excesso de velocidade (68.53km/h) em ZVC.
300;2;PR;14:41:31;Ocorrência de excesso de velocidade (67.81km/h) em ZVC.
300;2;PR;14:41:33;Ocorrência de excesso de velocidade (68.36km/h) em ZVC.
300;2;PR;14:41:34;Ocorrência de excesso de velocidade (72.5km/h) em ZVC.
300;2;PR;14:41:35;Ocorrência de excesso de velocidade (68.91km/h) em ZVC.
300;2;PR;14:41:36;Ocorrência de excesso de velocidade (69.01km/h) em ZVC.
300;2;PR;14:41:37;Ocorrência de excesso de velocidade (68.91km/h) em ZVC.
300;2;PR;14:41:39;Ocorrência de excesso de velocidade (67.59km/h) em ZVC.
300;2;PR;14:41:40;Ocorrência de excesso de velocidade (69.26km/h) em ZVC.
300;2;PR;14:41:41;Ocorrência de excesso de velocidade (67.66km/h) em ZVC.
300;2;PR;14:41:52;Ocorrência de excesso de velocidade (67.93km/h) em ZVC.
300;2;PR;14:41:54;Ocorrência de excesso de velocidade (68.77km/h) em ZVC.
300;2;PR;14:41:57;Ocorrência de excesso de velocidade (71.35km/h) em ZVC.
300;2;PR;14:41:58;Ocorrência de excesso de velocidade (70.88km/h) em ZVC.
300;2;PR;14:41:59;Ocorrência de excesso de velocidade (75.45km/h) em ZVC.
300;2;PR;14:42:00;Ocorrência de excesso de velocidade (77.7km/h) em ZVC.
300;2;PR;14:42:01;Ocorrência de excesso de velocidade (78.86km/h) em ZVC.
300;2;PR;14:42:02;Ocorrência de excesso de velocidade (77.7km/h) em ZVC.
300;2;PR;14:42:03;Ocorrência de excesso de velocidade (78.66km/h) em ZVC.
300;2;PR;14:42:04;Ocorrência de excesso de velocidade (77.3km/h) em ZVC.
300;2;PR;14:42:05;Ocorrência de excesso de velocidade (80.22km/h) em ZVC.
300;2;PR;14:42:06;Ocorrência de excesso de velocidade (83.34km/h) em ZVC.
300;2;PR;14:42:07;Ocorrência de excesso de velocidade (82.95km/h) em ZVC.
300;2;PR;14:42:08;Ocorrência de excesso de velocidade (78.86km/h) em ZVC.
300;2;PR;14:42:09;Ocorrência de excesso de velocidade (79.06km/h) em ZVC.
300;2;PR;14:42:10;Ocorrência de excesso de velocidade (81.58km/h) em ZVC.
300;2;PR;14:42:11;Ocorrência de excesso de velocidade (82.95km/h) em ZVC.
300;2;PR;14:42:12;Ocorrência de excesso de velocidade (83.14km/h) em ZVC.
300;2;PR;14:42:13;Ocorrência de excesso de velocidade (81.39km/h) em ZVC.
300;2;PR;14:42:14;Ocorrência de excesso de velocidade (82.08km/h) em ZVC.
300;2;PR;14:42:15;Ocorrência de excesso de velocidade (83.62km/h) em ZVC.
300;2;PR;14:42:16;Ocorrência de excesso de velocidade (84.55km/h) em ZVC.
300;2;PR;14:42:17;Ocorrência de excesso de velocidade (84.55km/h) em ZVC.
300;2;PR;14:42:18;Ocorrência de excesso de velocidade (83.46km/h) em ZVC.
300;2;PR;14:42:19;Ocorrência de excesso de velocidade (86.7km/h) em ZVC.
300;2;PR;14:42:20;Ocorrência de excesso de velocidade (83.17km/h) em ZVC.
300;2;PR;14:42:21;Ocorrência de excesso de velocidade (77.11km/h) em ZVC.
300;2;PR;14:42:22;Ocorrência de excesso de velocidade (76.57km/h) em ZVC.
300;2;PR;14:42:23;Ocorrência de excesso de velocidade (77.09km/h) em ZVC.
300;2;PR;14:42:24;Ocorrência de excesso de velocidade (79.87km/h) em ZVC.
300;2;PR;14:42:25;Ocorrência de excesso de velocidade (83.75km/h) em ZVC.
300;2;PR;14:42:26;Ocorrência de excesso de velocidade (81.39km/h) em ZVC.
300;2;PR;14:42:27;Ocorrência de excesso de velocidade (75.58km/h) em ZVC.
300;2;PR;14:42:28;Ocorrência de excesso de velocidade (71.17km/h) em ZVC.
300;2;PR;14:42:29;Ocorrência de excesso de velocidade (72.53km/h) em ZVC.
300;2;PR;14:42:30;Ocorrência de excesso de velocidade (76.69km/h) em ZVC.
300;2;PR;14:42:31;Ocorrência de excesso de velocidade (75.21km/h) em ZVC.
300;2;PR;14:42:32;Ocorrência de excesso de velocidade (68.8km/h) em ZVC.
300;2;PR;14:42:36;Ocorrência de excesso de velocidade (69.16km/h) em ZVC.
300;2;PR;14:42:37;Ocorrência de excesso de velocidade (73.01km/h) em ZVC.
300;2;PR;14:42:38;Ocorrência de excesso de velocidade (79.6km/h) em ZVC.
300;2;PR;14:42:39;Ocorrência de excesso de velocidade (80.18km/h) em ZVC.
300;2;PR;14:42:40;Ocorrência de excesso de velocidade (76.17km/h) em ZVC.
300;2;PR;14:43:23;Ocorrência de excesso de velocidade (67.04km/h) em ZVC.
300;2;PR;14:43:24;Ocorrência de excesso de velocidade (67.55km/h) em ZVC.
300;2;PR;14:43:25;Ocorrência de excesso de velocidade (69.9km/h) em ZVC.
300;2;PR;14:43:26;Ocorrência de excesso de velocidade (69.43km/h) em ZVC.
300;2;PR;14:43:27;Ocorrência de excesso de velocidade (70.44km/h) em ZVC.
300;2;PR;14:43:28;Ocorrência de excesso de velocidade (72.77km/h) em ZVC.
300;2;PR;14:43:29;Ocorrência de excesso de velocidade (76.39km/h) em ZVC.
300;2;PR;14:43:30;Ocorrência de excesso de velocidade (75.66km/h) em ZVC.
300;2;PR;14:43:31;Ocorrência de excesso de velocidade (76.69km/h) em ZVC.
300;2;PR;14:43:32;Ocorrência de excesso de velocidade (79.73km/h) em ZVC.
300;2;PR;14:43:33;Ocorrência de excesso de velocidade (78.57km/h) em ZVC.
300;2;PR;14:43:34;Ocorrência de excesso de velocidade (81.18km/h) em ZVC.
300;2;PR;14:43:35;Ocorrência de excesso de velocidade (84.98km/h) em ZVC.
300;2;PR;14:43:36;Ocorrência de excesso de velocidade (85.97km/h) em ZVC.
300;2;PR;14:43:37;Ocorrência de excesso de velocidade (87km/h) em ZVC.
300;2;PR;14:43:38;Ocorrência de excesso de velocidade (89.61km/h) em ZVC.
300;2;PR;14:43:39;Ocorrência de excesso de velocidade (88.88km/h) em ZVC.
300;2;PR;14:43:40;Ocorrência de excesso de velocidade (88.59km/h) em ZVC.
300;2;PR;14:43:41;Ocorrência de excesso de velocidade (90.04km/h) em ZVC.
300;2;PR;14:43:42;Ocorrência de excesso de velocidade (85.97km/h) em ZVC.
300;2;PR;14:43:43;Ocorrência de excesso de velocidade (83.54km/h) em ZVC.
300;2;PR;14:43:44;Ocorrência de excesso de velocidade (77.56km/h) em ZVC.
300;2;PR;14:43:45;Ocorrência de excesso de velocidade (73.97km/h) em ZVC.
300;2;PR;14:43:46;Ocorrência de excesso de velocidade (68.56km/h) em ZVC.
300;2;PR;14:43:59;Ocorrência de excesso de velocidade (70.05km/h) em ZVC.
300;2;PR;14:44:00;Ocorrência de excesso de velocidade (72.5km/h) em ZVC.
300;2;PR;14:44:01;Ocorrência de excesso de velocidade (75.7km/h) em ZVC.
300;2;PR;14:44:02;Ocorrência de excesso de velocidade (80.15km/h) em ZVC.
300;2;PR;14:44:03;Ocorrência de excesso de velocidade (84.6km/h) em ZVC.
300;2;PR;14:44:04;Ocorrência de excesso de velocidade (86.56km/h) em ZVC.
300;2;PR;14:44:05;Ocorrência de excesso de velocidade (85.32km/h) em ZVC.
300;2;PR;14:44:06;Ocorrência de excesso de velocidade (85.32km/h) em ZVC.
300;2;PR;14:44:07;Ocorrência de excesso de velocidade (87.3km/h) em ZVC.
300;2;PR;14:44:08;Ocorrência de excesso de velocidade (88.7km/h) em ZVC.
300;2;PR;14:44:09;Ocorrência de excesso de velocidade (87.3km/h) em ZVC.
300;2;PR;14:44:10;Ocorrência de excesso de velocidade (87.63km/h) em ZVC.
300;2;PR;14:44:11;Ocorrência de excesso de velocidade (88.85km/h) em ZVC.
300;2;PR;14:44:12;Ocorrência de excesso de velocidade (90.03km/h) em ZVC.
300;2;PR;14:44:13;Ocorrência de excesso de velocidade (88.83km/h) em ZVC.
300;2;PR;14:44:14;Ocorrência de excesso de velocidade (83.72km/h) em ZVC.
300;2;PR;14:44:15;Ocorrência de excesso de velocidade (77.68km/h) em ZVC.
300;2;PR;14:44:16;Ocorrência de excesso de velocidade (78.44km/h) em ZVC.
300;2;PR;14:44:17;Ocorrência de excesso de velocidade (81.23km/h) em ZVC.
300;2;PR;14:44:18;Ocorrência de excesso de velocidade (76.02km/h) em ZVC.
300;2;PR;14:44:19;Ocorrência de excesso de velocidade (74.85km/h) em ZVC.
300;2;PR;14:44:20;Ocorrência de excesso de velocidade (72.87km/h) em ZVC.
300;2;PR;14:44:21;Ocorrência de excesso de velocidade (71.77km/h) em ZVC.
300;2;PR;14:44:22;Ocorrência de excesso de velocidade (71.65km/h) em ZVC.
300;2;PR;14:44:23;Ocorrência de excesso de velocidade (72.43km/h) em ZVC.
300;2;PR;14:44:24;Ocorrência de excesso de velocidade (74.48km/h) em ZVC.
300;2;PR;14:44:26;Ocorrência de excesso de velocidade (71.65km/h) em ZVC.
300;2;PR;14:44:27;Ocorrência de excesso de velocidade (74.48km/h) em ZVC.
300;2;PR;14:44:28;Ocorrência de excesso de velocidade (74.47km/h) em ZVC.
300;2;PR;14:44:29;Ocorrência de excesso de velocidade (74.03km/h) em ZVC.
300;2;PR;14:44:30;Ocorrência de excesso de velocidade (72.82km/h) em ZVC.
300;2;PR;14:44:31;Ocorrência de excesso de velocidade (71.27km/h) em ZVC.
300;2;PR;14:44:32;Ocorrência de excesso de velocidade (72.5km/h) em ZVC.
300;2;PR;14:44:33;Ocorrência de excesso de velocidade (70.53km/h) em ZVC.
300;2;PR;14:44:34;Ocorrência de excesso de velocidade (69.29km/h) em ZVC.
300;2;PR;14:44:35;Ocorrência de excesso de velocidade (74.42km/h) em ZVC.
300;2;PR;14:44:36;Ocorrência de excesso de velocidade (72.03km/h) em ZVC.
300;2;PR;14:44:37;Ocorrência de excesso de velocidade (72.03km/h) em ZVC.
300;2;PR;14:44:38;Ocorrência de excesso de velocidade (73.25km/h) em ZVC.
300;2;PR;14:44:39;Ocorrência de excesso de velocidade (76.84km/h) em ZVC.
300;2;PR;14:44:40;Ocorrência de excesso de velocidade (80.83km/h) em ZVC.
300;2;PR;14:44:41;Ocorrência de excesso de velocidade (78.06km/h) em ZVC.
300;2;PR;14:44:42;Ocorrência de excesso de velocidade (76.84km/h) em ZVC.
300;2;PR;14:44:43;Ocorrência de excesso de velocidade (77.23km/h) em ZVC.
300;2;PR;14:44:44;Ocorrência de excesso de velocidade (80.43km/h) em ZVC.
300;2;PR;14:44:45;Ocorrência de excesso de velocidade (79.28km/h) em ZVC.
300;2;PR;14:44:46;Ocorrência de excesso de velocidade (80.04km/h) em ZVC.
300;2;PR;14:44:47;Ocorrência de excesso de velocidade (80.88km/h) em ZVC.
300;2;PR;14:44:48;Ocorrência de excesso de velocidade (81.26km/h) em ZVC.
300;2;PR;14:44:49;Ocorrência de excesso de velocidade (80.68km/h) em ZVC.
300;2;PR;14:44:50;Ocorrência de excesso de velocidade (79.62km/h) em ZVC.
300;2;PR;14:44:51;Ocorrência de excesso de velocidade (77.31km/h) em ZVC.
